종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"00499K","롯데지주우","KOSPI",,"28750","0","0.00","29000","29000","28250","209","5974550","23161086250","805603"
"005300","롯데칠성","KOSPI",,"133000","-500","-0.37","133900","133900","131000","15617","2063860050","1234091572000","9278884"
"005305","롯데칠성우","KOSPI",,"74700","-400","-0.53","75100","75800","74500","2546","190597600","57915657000","775310"
"011170","롯데케미칼","KOSPI",,"73900","2700","3.79","72300","74400","71200","82457","6054995650","3161103464100","42775419"
"071840","롯데하이마트","KOSPI",,"7820","-40","-0.51","7860","7860","7800","3902","30547720","184612307840","23607712"
"328130","루닛","KOSDAQ","기술성장기업부","43550","3050","7.53","42450","45500","42000","820479","36167197325","1274131288300","29256746"
"038060","루멘스","KOSDAQ","우량기업부","650","-1","-0.15","655","655","640","11637","7519362","31266994850","48103069"
"474170","루미르","KOSDAQ","기술성장기업부","9090","570","6.69","8800","9440","8660","1462980","13353261150","161962856640","17817696"
"162120","루켄테크놀러지스","KONEX","일반기업부","2920","10","0.34","2990","2990","2900","209","609610","32577277840","11156602"
"253610","루트락","KONEX","일반기업부","1261","162","14.74","1261","1261","1261","1","1261","12843802010","10185410"
"141080","리가켐바이오","KOSDAQ GLOBAL","기술성장기업부","172000","300","0.17","176700","181500","171000","241449","42131180650","6296978136000","36610338"
"058470","리노공업","KOSDAQ GLOBAL","우량기업부","61500","2000","3.36","61300","61700","60000","181863","11098593500","4687028775000","76211850"
"016100","리더스코스메틱","KOSDAQ","중견기업부","2065","-65","-3.05","2135","2140","2050","17825","36863720","39443346110","19100894"
"012700","리드코프","KOSDAQ","우량기업부","3825","5","0.13","3845","3845","3810","11880","45435540","101156466375","26446135"
"302550","리메드","KOSDAQ","기술성장기업부","3145","-30","-0.94","3175","3190","3120","73586","232734810","99053435560","31495528"
"073570","리튬포어스","KOSDAQ","관리종목(소속부없음)","901","-1","-0.11","900","912","891","128768","115747267","54228163541","60186641"
"377450","리파인","KOSDAQ","우량기업부","12880","-20","-0.16","12900","13080","12810","8416","108869460","223210400000","17330000"
"277070","린드먼아시아","KOSDAQ","중견기업부","5050","20","0.40","5010","5210","4985","26990","137180645","69144600000","13692000"
"042500","링네트","KOSDAQ","우량기업부","4040","45","1.13","4005","4045","4005","70915","285858892","90056221760","22291144"
"193250","링크드","KOSDAQ","중견기업부","414","2","0.49","416","422","412","31093","12963615","26741258982","64592413"
"474650","링크솔루션","KOSDAQ","기술성장기업부","61800","800","1.31","60000","66100","58300","454052","28327226500","344784177600","5579032"
"219420","링크제니시스","KOSDAQ","기술성장기업부","5100","70","1.39","5050","5150","5040","34309","174836100","58494485700","11469507"
"439090","마녀공장","KOSDAQ","중견기업부","14090","370","2.70","13900","14100","13810","21799","305284390","230769683400","16378260"
"027740","마니커","KOSPI",,"788","1","0.13","789","791","783","48306","37972172","50046847664","63511228"
"195500","마니커에프앤지","KOSDAQ","중견기업부","2820","0","0.00","2815","2835","2775","36722","103005220","45057960000","15978000"
"357430","마스턴프리미어리츠","KOSPI",,"1629","6","0.37","1623","1630","1610","12000","19517490","49693145103","30505307"
"377480","마음AI","KOSDAQ","기술성장기업부","18420","930","5.32","17770","18440","17770","42608","777701970","130971265500","7110275"
"305090","마이크로디지탈","KOSDAQ","기술성장기업부","10000","920","10.13","9980","10810","9590","585234","5966750755","185671230000","18567123"
"448780","마이크로엔엑스","KONEX","일반기업부","2255","-15","-0.66","2255","2255","2255","1","2255","6038168400","2677680"
"098120","마이크로컨텍솔","KOSDAQ","중견기업부","18590","600","3.34","18030","18700","18030","70385","1305138830","154534319940","8312766"
"424980","마이크로투나노","KOSDAQ","기술성장기업부","8180","280","3.54","8010","8190","7910","24891","201042870","48416520200","5918890"
"038290","마크로젠","KOSDAQ","중견기업부","18890","1390","7.94","17890","19460","17860","259234","4899982480","204794046000","10841400"
"001080","만호제강","KOSPI",,"42450","-2050","-4.61","44500","44500","42200","1224","52424075","176167500000","4150000"
"267980","매일유업","KOSDAQ","우량기업부","36250","-150","-0.41","36050","36400","36000","1754","63536850","277806877500","7663638"
"005990","매일홀딩스","KOSDAQ","우량기업부","11120","-50","-0.45","11200","11210","11090","3558","39665050","147877140480","13298304"
"093520","매커스","KOSDAQ","우량기업부","22600","950","4.39","21700","22650","21700","23850","534723175","320085879200","14163092"
"088980","맥쿼리인프라","KOSPI",,"11570","-60","-0.52","11630","11650","11540","1028413","11902426075","5541127459010","478921993"
"094800","맵스리얼티","KOSPI",,"5230","10","0.19","5210","5260","5170","46879","245201990","485523551130","92834331"
"179720","머니무브","KONEX","일반기업부","8100","-100","-1.22","8100","8100","8100","1","8100","19892012400","2455804"
"100590","머큐리","KOSDAQ","중견기업부","3210","50","1.58","3170","3240","3160","40313","129076551","50814373830","15830023"
"067280","멀티캠퍼스","KOSDAQ","우량기업부","33200","0","0.00","33200","33350","32750","3305","109468775","196769062800","5926779"
"072870","메가스터디","KOSDAQ","우량기업부","11620","-60","-0.51","11700","11710","11570","26902","312657990","138521543580","11920959"
"215200","메가스터디교육","KOSDAQ GLOBAL","우량기업부","44200","-1150","-2.54","44600","45200","44050","5427","240553825","458142547200","10365216"
"133750","메가엠디","KOSDAQ","중견기업부","1838","8","0.44","1820","1841","1820","8156","14960651","43022207526","23407077"
"446540","메가터치","KOSDAQ","중견기업부","3655","60","1.67","3640","3700","3595","45907","167888840","75918005000","20771000"
"235980","메드팩토","KOSDAQ","기술성장기업부","6550","-40","-0.61","6670","6880","6420","269955","1799507590","224502042550","34275121"
"200580","메디쎄이","KONEX","일반기업부","10980","110","1.01","10450","10980","10370","681","7085000","40912347420","3726079"
"041920","메디아나","KOSDAQ","우량기업부","8610","-200","-2.27","8820","9230","8590","237760","2085659160","160130700030","18598223"
"233250","메디안디노스틱","KONEX","일반기업부","11000","10","0.09","11000","11000","11000","1","11000","19211874000","1746534"
"014100","메디앙스","KOSDAQ","중견기업부","1853","-38","-2.01","1891","1891","1853","6320","11843563","21865400000","11800000"
"236340","메디젠휴먼케어","KONEX","일반기업부","1900","1","0.05","1900","1900","1900","1","1900","5727829300","3014647"
"054180","메디콕스","KOSDAQ","관리종목(소속부없음)","2295","0","0.00","0","0","0","0","0","12686716395","5527981"
"086900","메디톡스","KOSDAQ","우량기업부","122900","1900","1.57","121900","123500","121200","12205","1496319200","896985281300","7298497"
"078160","메디포스트","KOSDAQ","벤처기업부","16880","-1610","-8.71","18750","18750","16810","245551","4271492925","661773698640","39204603"
"138040","메리츠금융지주","KOSPI",,"110800","1200","1.09","110500","111300","109700","114105","12653272600","19414572448400","175221773"
"0088D0","메리츠제1호스팩","KOSDAQ","SPAC(소속부없음)","1988","5","0.25","1985","1991","1983","199639","396584469","11520460000","5795000"
"408920","메쎄이상","KOSDAQ","벤처기업부","3355","55","1.67","3340","3400","3310","24114","80566187","145044886525","43232455"
"021880","메이슨캐피탈","KOSDAQ","중견기업부","243","2","0.83","244","244","240","68742","16620854","51560811144","212184408"
"140410","메지온","KOSDAQ","중견기업부","89100","-300","-0.34","91100","91100","85900","253211","22371070050","2705424737400","30363914"
"241770","메카로","KOSDAQ","우량기업부","21000","500","2.44","20600","21250","20600","14380","301089550","214045440000","10192640"
"090370","메타랩스","KOSPI",,"1868","-71","-3.66","1930","1935","1826","549449","1023771536","46521959052","24904689"
"059210","메타바이오메드","KOSDAQ","우량기업부","4975","30","0.61","4950","5070","4950","249060","1247910450","139769147475","28094301"
"118000","메타케어","KOSPI",,"308","1","0.33","307","311","305","210824","64709080","52907428112","171777364"
"058110","멕아이씨에스","KOSDAQ","기술성장기업부","1933","-17","-0.87","1950","1950","1931","18092","35082292","31025674490","16050530"
"017180","명문제약","KOSPI",,"1873","-1","-0.05","1850","1884","1849","74690","139877905","63594819342","33953454"
"009900","명신산업","KOSPI",,"9170","170","1.89","9100","9240","8980","81865","748030320","481151119610","52470133"
"317450","명인제약","KOSPI",,"72700","-100","-0.14","73000","73700","72500","42101","3068104650","1061420000000","14600000"
"012690","모나리자","KOSPI",,"2200","10","0.46","2190","2210","2180","10428","22877750","80456761000","36571255"
"005360","모나미","KOSPI",,"1975","10","0.51","1960","1982","1956","35308","69370251","37322181325","18897307"
"070960","모나용평","KOSPI",,"3465","45","1.32","3395","3490","3395","47924","165957590","166781998845","48133333"
"434480","모니터랩","KOSDAQ","기술성장기업부","4075","-10","-0.24","4085","4105","4015","26226","106594686","50164472500","12310300"
"080420","모다이노칩","KOSDAQ","중견기업부","2165","35","1.64","2145","2195","2100","41575","89377265","172597311630","79721622"
"417970","모델솔루션","KOSDAQ","중견기업부","26800","1950","7.85","25000","28000","25000","375813","10077756850","171431560000","6396700"
"080160","모두투어","KOSDAQ","벤처기업부","10400","110","1.07","10290","10530","10290","30819","320893580","196560000000","18900000"
"087260","모바일어플라이언스","KOSDAQ","벤처기업부","1667","22","1.34","1648","1667","1645","58530","97064293","54265619287","32552861"
"101330","모베이스","KOSDAQ","중견기업부","3220","25","0.78","3200","3250","3200","19256","62192690","74533433380","23147029"
"012860","모베이스전자","KOSDAQ","우량기업부","1380","15","1.10","1370","1381","1340","124048","169823503","101062170660","73233457"
"363260","모비데이즈","KOSDAQ","벤처기업부","1660","13","0.79","1659","1677","1649","107301","178591116","53391856540","32163769"
"348030","모비릭스","KOSDAQ","중견기업부","3095","-15","-0.48","3170","3170","3080","6873","21359564","29723761000","9603800"
"250060","모비스","KOSDAQ","기술성장기업부","3415","25","0.74","3500","3670","3355","3061126","10713738457","109865037310","32171314"
"288980","모아데이타","KOSDAQ","기술성장기업부","960","1","0.10","959","964","945","56019","53635455","33174299520","34556562"
"142760","모아라이프플러스","KOSDAQ","기술성장기업부","1795","-55","-2.97","1850","1850","1760","354016","635736920","70101071990","39053522"
"033200","모아텍","KOSDAQ","투자주의환기종목(소속부없음)","3375","-90","-2.60","3465","3465","3350","5856","19901803","48367749375","14331185"
"333050","모코엠시스","KOSDAQ","벤처기업부","1313","-15","-1.13","1322","1350","1313","84808","112116254","32317297038","24613326"
"009680","모토닉","KOSPI",,"11660","160","1.39","11450","11740","11380","54509","633293535","327063000000","28050000"
"118990","모트렉스","KOSDAQ","우량기업부","8840","260","3.03","8790","8860","8590","51963","454114675","219779991600","24861990"
"463480","모티브링크","KOSDAQ","중견기업부","8110","80","1.00","8030","8200","8030","25555","207547745","100485803380","12390358"
"006920","모헨즈","KOSDAQ","중견기업부","3280","70","2.18","3215","3385","3205","208170","686135605","35817600000","10920000"
"009580","무림P&P","KOSPI",,"2585","-10","-0.39","2595","2605","2580","31182","80861050","161222117540","62368324"
"001810","무림SP","KOSDAQ","중견기업부","1527","15","0.99","1538","1687","1496","395929","635015710","33803962500","22137500"
"009200","무림페이퍼","KOSPI",,"2045","-20","-0.97","2055","2070","2035","150034","306932725","85091038950","41609310"
"322970","무진메디","KONEX","일반기업부","2085","50","2.46","2060","2085","2060","1079","2222840","20958374130","10051978"
"033920","무학","KOSPI",,"8660","-20","-0.23","8740","8740","8600","25005","216943615","246810000000","28500000"
"008420","문배철강","KOSPI",,"2110","5","0.24","2110","2120","2105","10582","22306990","43262395550","20503505"
"279600","미디어젠","KOSDAQ","중견기업부","7010","-80","-1.13","7090","7490","7010","2137","15371290","32840314810","4684781"
"095500","미래나노텍","KOSDAQ","우량기업부","11050","340","3.17","10830","11180","10730","140575","1541975690","342660488950","31009999"
